"filename", "language", "JavaScript", "JSON", "TypeScript", "JSON with Comments", "HTML", "TypeScript JSX", "PostCSS", "Markdown", "comment", "blank", "total"
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\Login\models\login.schema.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 1, 5, 28
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\calendarioCita\CitasCalendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 103, 0, 0, 8, 14, 125
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\calendarioCita\components\IngresarCitaModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 30, 10, 132
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\calendarioCita\services\obtenerTipoMantenimiento.ts", "TypeScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\confirmarEmail\ConfirmarEmail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 7, 9, 123
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\confirmarEmail\services\confirmarEmailServices.ts", "TypeScript", 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\recuperarContra\RecuperarContra.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 10, 73
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\recuperarContra\models\recover.schema.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\recuperarContra\services\recuperarContraService.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\register\Register.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 70, 0, 0, 7, 10, 87
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\register\components\RegisterComun.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 162, 0, 0, 1, 12, 175
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\register\register.schema.ts", "TypeScript", 0, 0, 120, 0, 0, 0, 0, 0, 8, 21, 149
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\restablecerContra\RestablecerContra.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 13, 102
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\restablecerContra\models\resetPassword.schema.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 2, 20
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\pages\nologin\restablecerContra\services\restablecerContraServices.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\router\AppRouter.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 10, 16, 97
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\router\ProtectedRoute.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 4, 6, 23
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\router\RootRedirect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 5, 8, 32
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\router\ruta.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 145, 0, 0, 6, 4, 155
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\Cliente\Clientes\juridico.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 0, 0, 0, 4, 30
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\Cliente\Clientes\natural.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 4, 34
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\ORDEN\componentes.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 2, 19
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\Select\SelectSearch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 8, 0, 0, 4, 2, 14
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\Select\localidadesSelectApi.ts", "TypeScript", 0, 0, 43, 0, 0, 0, 0, 0, 0, 3, 46
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\Select\usuariosSearch.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 2, 24
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\citasApi.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\contactosApi.ts", "TypeScript", 0, 0, 46, 0, 0, 0, 0, 0, 26, 3, 75
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\direccionApi.ts", "TypeScript", 0, 0, 92, 0, 0, 0, 0, 0, 1, 3, 96
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\generalGetWithFilters.ts", "TypeScript", 0, 0, 64, 0, 0, 0, 0, 0, 43, 13, 120
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\services\loginApi.ts", "TypeScript", 0, 0, 81, 0, 0, 0, 0, 0, 37, 6, 124
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\themes\default.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 1, 3, 35
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\themes\empresaX.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 1, 3, 35
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\themes\empresaY.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 1, 3, 35
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\themes\tecniTrack.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 1, 4, 36
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\themes\types.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 2, 3, 36
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\cita.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 1, 5, 14
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\cliente\Cita.ts", "TypeScript", 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\form.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\modal.types.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\nav.ts", "TypeScript", 0, 0, 17, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\types\usuario.ts", "TypeScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 5
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\utils\parseError.ts", "TypeScript", 0, 0, 7, 0, 0, 0, 0, 0, 13, 5, 25
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\utils\parseFecha.ts", "TypeScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\validation\cita.schema.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 0, 0, 1, 12, 55
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\validation\perfil.schema.ts", "TypeScript", 0, 0, 282, 0, 0, 0, 0, 0, 134, 57, 473
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\src\vite-env.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\swagger.json", "JSON", 0, 1353, 0, 0, 0, 0, 0, 0, 0, 0, 1353
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\tailwind.config.js", "JavaScript", 112, 0, 0, 0, 0, 0, 0, 0, 8, 11, 131
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\tsconfig.app.json", "JSON", 0, 23, 0, 0, 0, 0, 0, 0, 2, 3, 28
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\tsconfig.json", "JSON with Comments", 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\tsconfig.node.json", "JSON", 0, 19, 0, 0, 0, 0, 0, 0, 2, 3, 24
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\vercel.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\andre\practicas\proyecto\Mantplus\Frontend\mantenimiento-web\vite.config.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 1, 2, 14
"Total", "-", 165, 1450, 9229, 7, 12, 11666, 8, 54, 3818, 2267, 28676
